frame_index,host_time_s,status,sd_present,usb_connected,dac_a_volts,dac_b_volts,adc_ch01_volts,adc_ch02_volts,adc_ch03_volts,adc_ch04_volts,adc_ch05_volts,adc_ch06_volts,adc_ch07_volts,adc_ch08_volts,adc_ch09_volts,adc_ch10_volts,adc_ch11_volts,adc_ch12_volts,adc_ch13_volts,adc_ch14_volts,adc_ch15_volts,adc_ch16_volts,emg_ch01_volts,emg_ch02_volts,emg_ch03_volts,emg_ch04_volts,emg_ch05_volts,emg_ch06_volts,emg_ch07_volts,emg_ch08_volts,emg_ch09_volts,emg_ch10_volts,emg_ch11_volts,emg_ch12_volts,emg_ch13_volts,emg_ch14_volts,emg_ch15_volts,emg_ch16_volts,imu0_roll_deg,imu0_pitch_deg,imu0_yaw_deg,imu0_ax_g,imu0_ay_g,imu0_az_g,imu1_roll_deg,imu1_pitch_deg,imu1_yaw_deg,imu1_ax_g,imu1_ay_g,imu1_az_g,imu2_roll_deg,imu2_pitch_deg,imu2_yaw_deg,imu2_ax_g,imu2_ay_g,imu2_az_g,imu3_roll_deg,imu3_pitch_deg,imu3_yaw_deg,imu3_ax_g,imu3_ay_g,imu3_az_g
1416,14.375000,3,1,1,0,0,3.51226807,3.51013184,3.50494385,3.51013184,3.5043335,3.51623535,3.51104736,3.50341797,3.48968506,3.48693848,3.49212646,3.47625732,3.47625732,3.47198486,3.48327637,3.48937988,-0.00189158996,-0.00134887057,-0.00157219521,-0.00193358562,-0.00164556294,-0.000873142621,-0.0017859221,-0.00132601359,-0.00166436494,-0.0013848684,-0.00148331048,-0.00160729117,-0.00131853134,-0.00210356037,-0.000954102958,-0.00204314198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,14.375000,3,1,1,0,0,3.51196289,3.5067749,3.50402832,3.51013184,3.50250244,3.51196289,3.50952148,3.50341797,3.49060059,3.49029541,3.49304199,3.48052979,3.47747803,3.47381592,3.4854126,3.49090576,-0.00357089425,-0.00359472493,-0.00400321931,-0.00234533148,-0.00413011154,-0.00334548065,-0.00215060497,-0.00315926783,-0.00188273948,-0.00273904181,-0.00107460737,-0.00166030915,-0.00130522437,-0.00167027302,-0.00112648145,-0.00407398026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,14.375000,3,1,1,0,0,3.50799561,3.5055542,3.50128174,3.50463867,3.49914551,3.50982666,3.50524902,3.49853516,3.48236084,3.48327637,3.48297119,3.47198486,3.47045898,3.46374512,3.47686768,3.48510742,-0.00231528492,-0.00229667965,-0.00340941548,-0.00356343086,-0.00233835704,-0.0030431482,-0.00244632061,-0.00261482247,-0.0030513003,-0.00327517232,-0.00400832994,-0.00351257506,-0.00334351137,-0.00346463034,-0.00386263942,-0.00469065364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,14.375000,3,1,1,0,0,3.50494385,3.50189209,3.49822998,3.49975586,3.49609375,3.50708008,3.50036621,3.49487305,3.48114014,3.48114014,3.48388672,3.47137451,3.46923828,3.46343994,3.47625732,3.48419189,0.00644582091,0.00592565304,0.00585024571,0.00483599817,0.00603234814,0.00558261992,0.00455558486,0.005285691,0.00537153427,0.00789640471,0.00608385261,0.00726429047,0.00675884355,0.00523770833,0.00600131229,0.0073189619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,14.375000,3,1,1,0,0,3.51928711,3.51593018,3.51226807,3.51593018,3.51104736,3.52020264,3.51593018,3.50952148,3.49304199,3.49487305,3.49822998,3.48480225,3.48052979,3.4765625,3.487854,3.4967041,0.00881515723,0.00810415111,0.00803416874,0.00856859982,0.00830503553,0.0068969829,0.00798096322,0.0080863703,0.00767363422,0.00875087082,0.00815752614,0.00883701909,0.00638438016,0.0068038255,0.00625532446,0.00826691836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,14.375000,3,1,1,0,0,3.50341797,3.50219727,3.49884033,3.50189209,3.49639893,3.50738525,3.50219727,3.49639893,3.48266602,3.48022461,3.48388672,3.47045898,3.46893311,3.46496582,3.47564697,3.48419189,0.000523139955,0.00111818663,0.00121537433,0.00136531261,5.47761447e-05,0.000891577685,0.00167007733,0.00106859393,0.00243751588,0.00172382337,0.00253706984,0.00103520066,0.00308311079,0.00206366461,0.0015217429,0.00287285657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,14.375000,3,1,1,0,0,3.51196289,3.50830078,3.50585938,3.50921631,3.50463867,3.515625,3.51074219,3.50341797,3.49060059,3.48754883,3.49121094,3.47991943,3.47717285,3.47320557,3.48419189,3.48937988,0.00737463962,0.00692850398,0.00677707698,0.00706749549,0.00697932998,0.00667397259,0.00786612742,0.00722122518,0.00680065993,0.00567847956,0.00612970162,0.00578948436,0.00554620521,0.00643631769,0.0047502378,0.00623327121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,14.375000,3,1,1,0,0,3.5055542,3.50250244,3.4979248,3.50097656,3.49700928,3.50708008,3.50067139,3.49609375,3.48205566,3.48052979,3.48388672,3.46832275,3.46832275,3.46343994,3.47595215,3.48388672,-0.00142167811,-0.00136074971,-0.00144107768,-0.00164525863,-0.000977009418,-0.000930684037,-0.000835698505,-0.00144897087,-0.00187988707,-0.00286015286,-0.000775615801,-0.00258146576,-0.00179885863,-0.00228367886,-0.00126618089,-0.00213137642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,14.375000,3,1,1,0,0,3.51989746,3.51776123,3.51531982,3.51928711,3.51318359,3.52416992,3.51867676,3.51165771,3.50006104,3.49945068,3.50067139,3.4854126,3.4866333,3.48175049,3.49273682,3.49884033,0.00384550332,0.00418141903,0.00413519097,0.00426769583,0.00368903205,0.00295056566,0.00398433441,0.00381164253,0.00491992664,0.00435556658,0.00453789067,0.00283053843,0.00457517523,0.0049857893,0.00343725737,0.00466085598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,14.375000,3,1,1,0,0,3.50769043,3.50311279,3.50097656,3.5043335,3.49945068,3.50921631,3.50372314,3.49853516,3.48693848,3.48480225,3.48876953,3.47473145,3.47381592,3.46862793,3.47839355,3.48876953,0.00181515643,0.00100127421,0.00185885327,0.00238009728,0.00170060631,0.00206145435,0.00129462429,0.00246773101,0.00303588761,0.00364666176,0.00281771272,0.00315959891,0.00301901903,0.0027743394,0.0023353491,0.00273441756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,14.375000,3,1,1,0,0,3.51531982,3.51257324,3.50921631,3.51318359,3.50799561,3.51806641,3.51135254,3.50646973,3.49273682,3.49243164,3.49334717,3.48419189,3.48083496,3.47381592,3.48724365,3.49487305,0.0024880562,0.00280709495,0.0028872434,0.0042608995,0.00304556172,0.00287634367,0.00291487272,0.00250524608,0.00428049639,0.00440264959,0.00445163064,0.00478208344,0.00486292783,0.00417467672,0.00454953825,0.0030529222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,14.375000,3,1,1,0,0,3.50982666,3.50799561,3.50463867,3.50891113,3.50158691,3.51226807,3.50860596,3.50250244,3.48846436,3.48480225,3.48937988,3.47595215,3.4753418,3.47045898,3.47961426,3.48907471,0.00241860608,0.00293772272,0.00357635645,0.00327977492,0.00307115586,0.00293264166,0.00325558148,0.00293616904,0.00325078797,0.00306714606,0.00346508133,0.00452320836,0.00338238897,0.00361602055,0.00374107622,0.00419191783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,14.375000,3,1,1,0,0,3.50585938,3.50280762,3.49853516,3.50097656,3.49700928,3.50830078,3.50036621,3.49578857,3.48236084,3.48114014,3.48449707,3.47137451,3.46954346,3.46466064,3.47625732,3.48480225,0.00233711768,0.00121870427,0.00212272909,0.00202914234,0.0016320037,0.00144161202,0.0017092186,0.00132689252,0.00372911384,0.00228048023,0.00329155335,0.00352886599,0.00360834342,0.00413093483,0.00354561117,0.00256271637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,14.547000,3,1,1,0,0,3.51806641,3.5144043,3.51257324,3.51593018,3.51074219,3.52020264,3.51501465,3.50952148,3.49639893,3.4954834,3.49822998,3.48510742,3.48022461,3.4765625,3.49090576,3.49700928,0.0100761633,0.00968153588,0.00954978541,0.0102793835,0.00962799136,0.00931740459,0.0104042487,0.0105628045,0.0103652636,0.00889025442,0.0105537446,0.00937813055,0.00939091295,0.0102233021,0.0108917924,0.00979292765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,14.547000,3,1,1,0,0,3.50799561,3.50524902,3.50158691,3.50524902,3.50006104,3.51013184,3.50494385,3.49945068,3.48175049,3.48449707,3.48358154,3.47442627,3.46923828,3.46710205,3.4765625,3.48510742,-0.00225529075,-0.00198554061,-0.00243019429,-0.00344259618,-0.00283755688,-0.00243574427,-0.00212512119,-0.00210989476,-0.0060789031,-0.003670495,-0.00598168978,-0.0041387435,-0.00510278065,-0.00361191249,-0.00433730613,-0.00407564268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,14.547000,3,1,1,0,0,3.51715088,3.51501465,3.51043701,3.51409912,3.50982666,3.52081299,3.51409912,3.50799561,3.49151611,3.49243164,3.49395752,3.48083496,3.47930908,3.47473145,3.48632812,3.49182129,0.00601239782,0.00619401084,0.0058100922,0.00488745421,0.00601380225,0.00651347963,0.00566055346,0.00585101265,0.0042177802,0.00524756499,0.00468178513,0.00515492121,0.00571084535,0.00468666852,0.00429184921,0.00430196896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,14.547000,3,1,1,0,0,3.51715088,3.51470947,3.51104736,3.51501465,3.50921631,3.51989746,3.51379395,3.50799561,3.49273682,3.49395752,3.49761963,3.4854126,3.48114014,3.47625732,3.48724365,3.49578857,-0.00038469641,-0.000310242642,-0.000186058634,-0.000730795902,-0.000502082403,-0.00092894712,-0.00118934189,-0.000995949027,-0.00163775997,0.000387469219,-0.000511814957,0.000119161297,-0.00107674219,-0.000716092065,-0.00119481597,0.000780946226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,14.547000,3,1,1,0,0,3.51470947,3.51013184,3.50830078,3.51135254,3.50616455,3.51623535,3.51013184,3.50341797,3.49212646,3.49182129,3.49304199,3.48114014,3.47961426,3.47259521,3.48602295,3.49182129,0.00567826815,0.00548431277,0.00540849846,0.0057829693,0.00554992072,0.00509249931,0.00492482213,0.00438549276,0.00465014484,0.00560187642,0.00294536632,0.00454167137,0.00415932992,0.0033451952,0.00453963783,0.00292266067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,14.547000,3,1,1,0,0,3.50982666,3.50646973,3.50250244,3.50646973,3.50128174,3.50982666,3.50646973,3.50067139,3.48907471,3.48571777,3.49029541,3.47686768,3.47564697,3.47106934,3.48327637,3.49029541,0.00600449834,0.00552972499,0.00573733356,0.00569584686,0.00632151775,0.00539313396,0.00617540535,0.00547406077,0.00475965906,0.00585024897,0.00630353857,0.00636904314,0.00471079675,0.00435538124,0.00495782355,0.00489809178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,14.547000,3,1,1,0,0,3.50982666,3.50646973,3.50372314,3.50708008,3.50189209,3.51013184,3.50646973,3.50006104,3.487854,3.48571777,3.49029541,3.47686768,3.47625732,3.47198486,3.48297119,3.48968506,-6.33359887e-05,-0.000539173954,8.95690755e-05,0.00134176388,5.56994928e-06,0.00010931163,0.00110123621,0.000496753084,0.00206073094,0.00169464946,0.00298245624,0.00267714332,0.00239054509,0.00294998451,0.0022020489,0.00108222896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,14.547000,3,1,1,0,0,3.50280762,3.50097656,3.49731445,3.50036621,3.49578857,3.50646973,3.50158691,3.4942627,3.48205566,3.47900391,3.48297119,3.4664917,3.46862793,3.46282959,3.47503662,3.48022461,0.0018570571,0.00248664129,0.00226792088,0.00289091188,0.00250884588,0.00292419386,0.00311977323,0.00202050293,0.00310528418,8.8311499e-05,0.00193233299,-0.000510443235,0.0019411298,0.00222727028,0.000409935776,0.00141878752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,14.547000,3,1,1,0,0,3.51745605,3.5144043,3.51074219,3.5144043,3.50891113,3.51898193,3.51318359,3.50860596,3.49304199,3.49365234,3.4942627,3.48419189,3.48022461,3.4753418,3.4866333,3.49517822,-0.00258439337,-0.00284903054,-0.00239530462,-0.00284098415,-0.00274864817,-0.00253390661,-0.00207634666,-0.00253301905,-0.00248690392,-0.00134641363,-0.0025398389,-0.00116324052,-0.00192714646,-0.00218177773,-0.00212313375,-0.00175661466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,14.547000,3,1,1,0,0,3.52172852,3.51806641,3.515625,3.51989746,3.51470947,3.52416992,3.51989746,3.51318359,3.49914551,3.49975586,3.50250244,3.48724365,3.48846436,3.48358154,3.49517822,3.50036621,0.00341488491,0.00308082462,0.00263960683,0.00371187483,0.00298110233,0.00331259263,0.00327973347,0.00224162126,0.00345510617,0.00326516386,0.00413056742,0.00229364005,0.00415656902,0.00362604531,0.00344320806,0.00397813506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,14.547000,3,1,1,0,0,3.515625,3.51196289,3.50921631,3.51226807,3.50708008,3.51745605,3.51196289,3.50616455,3.49212646,3.49182129,3.4942627,3.48358154,3.48022461,3.47381592,3.487854,3.49487305,0.00640957383,0.00601750566,0.00629068399,0.00540293194,0.00620064745,0.0064144386,0.00632734271,0.00628060568,0.00538370339,0.00656098034,0.00606373837,0.00661164336,0.00601976318,0.00501752598,0.00692243874,0.00756074023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,14.547000,3,1,1,0,0,3.51837158,3.51531982,3.51257324,3.51623535,3.50982666,3.51989746,3.51623535,3.50921631,3.49700928,3.49456787,3.4979248,3.48480225,3.48236084,3.47808838,3.49151611,3.49822998,0.00483156741,0.00441841409,0.00487468671,0.00509628886,0.00429463526,0.00484409323,0.00486522168,0.00545986369,0.00389590277,0.00374502433,0.00290853623,0.00407307688,0.00261986768,0.00352018047,0.00285682315,0.00460606022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,14.547000,3,1,1,0,0,3.51318359,3.51135254,3.50708008,3.51074219,3.50646973,3.51654053,3.51165771,3.50463867,3.49243164,3.49090576,3.4942627,3.48114014,3.47991943,3.47290039,3.48693848,3.49182129,0.00231989985,0.00270057213,0.00275620865,0.00238939933,0.00256175385,0.00320328679,0.00279946486,0.00287504261,0.00240751123,0.00199548504,0.00240759295,0.00152679498,0.00348487869,0.0031014299,0.00323553523,0.00288935052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,14.547000,3,1,1,0,0,3.51013184,3.50646973,3.50402832,3.50738525,3.50189209,3.51135254,3.50738525,3.50128174,3.48937988,3.4866333,3.49090576,3.47595215,3.47625732,3.47137451,3.48327637,3.48968506,0.00605445914,0.00483803265,0.00556125632,0.00616223319,0.00528863864,0.00493046688,0.00577017013,0.00576324249,0.00490096025,0.00495200511,0.00482035615,0.00407037232,0.00554288365,0.00425224937,0.00600513164,0.00626387447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,14.547000,3,1,1,0,0,3.51806641,3.51501465,3.51196289,3.515625,3.51043701,3.52020264,3.51531982,3.50921631,3.49243164,3.49487305,3.49487305,3.48480225,3.48022461,3.4765625,3.48815918,3.49639893,0.00770022906,0.00742550008,0.00758522609,0.00876790937,0.00810858421,0.00725646177,0.00798967108,0.00793945882,0.00709745008,0.00837374292,0.00836850051,0.00894991588,0.00747557217,0.0076776729,0.00714978948,0.00872076675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,14.547000,3,1,1,0,0,3.51623535,3.51318359,3.51043701,3.51348877,3.50830078,3.51898193,3.51196289,3.50708008,3.49243164,3.4942627,3.49456787,3.48388672,3.47961426,3.4753418,3.487854,3.4954834,0.00554925017,0.00586458482,0.00584837236,0.0050747334,0.0056326231,0.00640553003,0.0042618257,0.00579232723,0.00360394712,0.00522136036,0.00374351325,0.00466816872,0.00393668795,0.00314689521,0.00511562405,0.00473213801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,14.547000,3,1,1,0,0,3.51165771,3.50708008,3.50372314,3.50860596,3.50158691,3.51379395,3.50799561,3.50189209,3.49029541,3.48754883,3.49273682,3.47961426,3.47839355,3.47259521,3.48571777,3.48907471,-0.00413902849,-0.00441243034,-0.00485057198,-0.00513694063,-0.00477649877,-0.0045247809,-0.00550310127,-0.00426803483,-0.00554422615,-0.00392293558,-0.00366243464,-0.00368185807,-0.0041714902,-0.00466093794,-0.0045359293,-0.00470426772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,14.719000,3,1,1,0,0,3.50006104,3.4967041,3.49487305,3.49884033,3.49212646,3.50341797,3.49853516,3.49273682,3.47686768,3.47595215,3.47930908,3.46496582,3.46466064,3.46038818,3.47198486,3.47961426,8.33094091e-05,-9.46777873e-05,-2.20236325e-06,0.00067350734,-0.000697506475,-0.00111133151,0.000207767443,0.000273986865,-0.000403664948,-8.26937176e-05,-0.000335193006,-0.00240273681,4.47427265e-05,-0.000615453639,-0.000115627343,0.000951681694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,14.719000,3,1,1,0,0,3.50799561,3.5055542,3.50280762,3.5067749,3.50067139,3.50952148,3.50585938,3.50006104,3.487854,3.4854126,3.48999023,3.4753418,3.47564697,3.47076416,3.48236084,3.48999023,0.00642284006,0.00716246339,0.00695066154,0.00729820831,0.00732805952,0.00720403576,0.00764642097,0.00674022362,0.00759276841,0.00741594424,0.00726411166,0.00715358322,0.00818217918,0.00727561442,0.00720242597,0.00681870198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,14.719000,3,1,1,0,0,3.50646973,3.50311279,3.50006104,3.50219727,3.4979248,3.50830078,3.50219727,3.49761963,3.48205566,3.48114014,3.48480225,3.47198486,3.46984863,3.46466064,3.47747803,3.48114014,0.00377220055,0.00378849986,0.00338919018,0.0023219604,0.0034320571,0.0035253237,0.00286476756,0.00352696679,0.00209440896,0.00265255501,0.00174395158,0.00285375817,0.00125267357,0.00169660104,0.00106950174,0.0005757045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,14.719000,3,1,1,0,0,3.51745605,3.51409912,3.51074219,3.51409912,3.50952148,3.51989746,3.51226807,3.50830078,3.49121094,3.49334717,3.4942627,3.48449707,3.48083496,3.47503662,3.48693848,3.49578857,0.00373379374,0.00294484058,0.00256739091,0.00229115831,0.0037754178,0.00356106507,0.00329163368,0.00355077279,0.00210679485,0.00149479869,0.00288458425,0.00310979458,0.0032105376,0.0030640387,0.00321990019,0.00404345011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,14.719000,3,1,1,0,0,3.50524902,3.50189209,3.49731445,3.50128174,3.49761963,3.50830078,3.50128174,3.4967041,3.48205566,3.48114014,3.48449707,3.47106934,3.46893311,3.46313477,3.4765625,3.48480225,0.00429421198,0.00471793627,0.00397377973,0.003841497,0.00510601746,0.00486522587,0.00481751282,0.00457723113,0.0046522026,0.00414418988,0.00505670207,0.00380308297,0.00480393134,0.00372620765,0.00505701313,0.00469755009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,14.719000,3,1,1,0,0,3.50463867,3.50097656,3.49639893,3.50006104,3.49639893,3.50708008,3.50128174,3.4942627,3.48114014,3.47930908,3.48358154,3.46984863,3.46679688,3.46343994,3.47595215,3.48022461,-0.00187703955,-0.00143038726,-0.00191930844,-0.00179725839,-0.00136075902,-0.000621006067,-0.00178015407,-0.00199227198,-0.000142910023,0.000641883642,-0.0013021545,0.000362707826,-0.0018984027,-0.000855980325,-0.000996383838,-0.00111867941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,14.719000,3,1,1,0,0,3.51104736,3.50830078,3.50402832,3.50921631,3.50158691,3.5144043,3.50921631,3.50219727,3.487854,3.48510742,3.48876953,3.4753418,3.4753418,3.47137451,3.47961426,3.48937988,0.00559477927,0.00484609045,0.00537240086,0.00588420033,0.00507628545,0.00475317612,0.00587195484,0.00520457095,0.00305404095,0.00498381583,0.0050321091,0.0044888705,0.00416105147,0.0041787494,0.00516751641,0.00484175794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,14.719000,3,1,1,0,0,3.51196289,3.50860596,3.50524902,3.51074219,3.50341797,3.51531982,3.50982666,3.50341797,3.49243164,3.49090576,3.4942627,3.48175049,3.48022461,3.47290039,3.48724365,3.4942627,0.00126387679,0.000732700108,0.00189323793,0.00246529328,0.000732527289,0.00165657513,0.00203350908,0.00186502596,0.00437621819,0.00345071033,0.00442273123,0.00377147715,0.00412312476,0.0035109045,0.00417548092,0.00221478357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,14.719000,3,1,1,0,0,3.5055542,3.50311279,3.49914551,3.50280762,3.49700928,3.50769043,3.50158691,3.49639893,3.48175049,3.48052979,3.48358154,3.47045898,3.46954346,3.46405029,3.47564697,3.48419189,-0.00104316766,-0.000705609971,-0.0019605956,-0.00114209705,-0.00246888469,-0.00120093417,-0.00108232722,-0.000966229476,-0.00292364042,-0.00238246587,-0.00435162196,-0.00317886076,-0.00254465849,-0.00228050072,-0.00423873728,-0.00167415617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,14.719000,3,1,1,0,0,3.50280762,3.50067139,3.4967041,3.50036621,3.49609375,3.50616455,3.50128174,3.49456787,3.48266602,3.48114014,3.48449707,3.47259521,3.46984863,3.46374512,3.4777832,3.48480225,-0.00252539758,-0.00263628317,-0.00250050402,-0.00269215903,-0.00227550231,-0.00240415218,-0.0024696996,-0.00240771612,-0.00357962679,-0.00335236988,-0.00284300698,-0.00375874154,-0.00326658343,-0.00296210032,-0.00289884908,-0.00288093416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,14.719000,3,1,1,0,0,3.51196289,3.50860596,3.50524902,3.50921631,3.50372314,3.51501465,3.50982666,3.50250244,3.49243164,3.49029541,3.49365234,3.48083496,3.47930908,3.47320557,3.48724365,3.49090576,0.00705292821,0.0064736451,0.00707923388,0.00712991366,0.00678784866,0.00678272732,0.00730306935,0.00725495908,0.00740246288,0.00895375013,0.00717495894,0.00940534286,0.00756796869,0.00782534946,0.007874595,0.00678351475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,14.719000,3,1,1,0,0,3.50952148,3.5067749,3.50219727,3.5067749,3.50006104,3.51074219,3.5067749,3.50128174,3.48632812,3.48571777,3.48510742,3.47290039,3.47351074,3.46923828,3.4777832,3.4866333,0.00857580639,0.00829894189,0.00740248989,0.00828693621,0.00791791454,0.00716867531,0.00888247695,0.00810759328,0.00804398395,0.00691068545,0.00706632808,0.00610882882,0.00627082866,0.0074275299,0.00583514385,0.00730792386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,14.719000,3,1,1,0,0,3.4967041,3.49365234,3.48999023,3.49395752,3.487854,3.49884033,3.49212646,3.487854,3.47351074,3.47290039,3.47351074,3.46435547,3.46038818,3.4552002,3.46801758,3.47442627,-0.00294300076,-0.00225708936,-0.00270391116,-0.00300648808,-0.00301366556,-0.00251086638,-0.00291976496,-0.00261557079,-0.00124893093,-0.00229119346,-0.00249223947,-0.000613312179,-0.00159116718,-0.002057367,-0.00231383462,-0.00280060805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,14.719000,3,1,1,0,0,3.50311279,3.50128174,3.49731445,3.50006104,3.4954834,3.5067749,3.50128174,3.49395752,3.48205566,3.47808838,3.48327637,3.46984863,3.46801758,3.46374512,3.47473145,3.48114014,-0.00348009123,-0.00232318952,-0.00323235337,-0.00333736185,-0.00285691954,-0.00232377835,-0.00209694495,-0.0029611683,-0.00168210152,-0.00256883679,-0.00145195087,-0.00224064267,-0.001843723,-0.00241388986,-0.00134762749,-0.00386952888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,14.719000,3,1,1,0,0,3.5055542,3.50219727,3.49700928,3.50128174,3.49700928,3.50799561,3.50158691,3.4954834,3.48114014,3.47930908,3.48419189,3.46984863,3.46954346,3.46435547,3.47564697,3.48022461,-0.00121271785,-0.000908757909,-0.00152620685,-0.00167911313,-0.00111460686,-0.00141074555,-0.000704710896,-0.00139040919,-0.00448440528,-0.00191997574,-0.00146133872,-0.00266475347,-0.00218825974,-0.00216346327,-0.00299430406,-0.003472629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,14.719000,3,1,1,0,0,3.51104736,3.50708008,3.50494385,3.50921631,3.50341797,3.51501465,3.50860596,3.50311279,3.49090576,3.49090576,3.49273682,3.48022461,3.47900391,3.47381592,3.48632812,3.49029541,0.00767017482,0.00642799167,0.00826782081,0.00792472344,0.00699382834,0.0070414925,0.00735781528,0.00809553172,0.00874626637,0.00998068042,0.00956377387,0.00941131171,0.00853288174,0.00879465602,0.00839790609,0.00812269375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,14.719000,3,1,1,0,0,3.49853516,3.49639893,3.49304199,3.4967041,3.49182129,3.50067139,3.49639893,3.49060059,3.47839355,3.47564697,3.48083496,3.465271,3.4664917,3.46069336,3.47351074,3.48022461,0.00136375043,0.00078809727,0.00153450435,0.000736855669,0.000523924711,-8.07701144e-05,0.000808870536,0.000282507157,0.00048632978,-9.03267646e-05,0.000849743956,-7.56453956e-05,0.000301913358,0.00135721907,0.000438117189,0.00126633339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,14.891000,3,1,1,0,0,3.50616455,3.50341797,3.50006104,3.50402832,3.4979248,3.50799561,3.50128174,3.4967041,3.48175049,3.48449707,3.48480225,3.47503662,3.47045898,3.46435547,3.47717285,3.48632812,0.000161247444,0.000469628751,-3.82821891e-05,0.00170783745,0.00115718611,0.000579399057,0.000544838898,0.000973291753,-0.000206809171,0.00110840274,0.000678347482,0.000202261144,3.82321305e-05,-0.000351315044,-4.04466846e-05,0.000703735801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
