record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
8996,325084,2352994,3.718,22886,22862,22846,22876,22824,22912,22878,22830,22758,22746,22774,22690,22672,22638,22720,22754,3.49212646484375,3.48846435546875,3.48602294921875,3.4906005859375,3.482666015625,3.49609375,3.49090576171875,3.48358154296875,3.47259521484375,3.47076416015625,3.47503662109375,3.46221923828125,3.45947265625,3.45428466796875,3.466796875,3.47198486328125
8998,325153,2352995,3.7185,22888,22874,22848,22874,22842,22916,22882,22832,22756,22750,22768,22682,22666,22638,22718,22740,3.492431640625,3.49029541015625,3.486328125,3.49029541015625,3.48541259765625,3.4967041015625,3.49151611328125,3.48388671875,3.4722900390625,3.47137451171875,3.47412109375,3.46099853515625,3.45855712890625,3.45428466796875,3.46649169921875,3.4698486328125
8999,325190,2352996,3.719,22826,22804,22782,22806,22776,22844,22806,22768,22692,22688,22710,22624,22608,22574,22660,22708,3.48297119140625,3.4796142578125,3.47625732421875,3.47991943359375,3.475341796875,3.4857177734375,3.47991943359375,3.47412109375,3.4625244140625,3.4619140625,3.46527099609375,3.4521484375,3.44970703125,3.44451904296875,3.4576416015625,3.4649658203125
9000,325227,2352997,3.7195,22934,22916,22888,22912,22878,22942,22912,22874,22766,22782,22798,22698,22706,22672,22750,22782,3.49945068359375,3.4967041015625,3.492431640625,3.49609375,3.49090576171875,3.50067138671875,3.49609375,3.49029541015625,3.47381591796875,3.47625732421875,3.47869873046875,3.46343994140625,3.46466064453125,3.45947265625,3.47137451171875,3.47625732421875
9001,325264,2352998,3.72,22826,22810,22792,22810,22768,22854,22822,22774,22696,22690,22698,22620,22616,22576,22660,22710,3.48297119140625,3.48052978515625,3.477783203125,3.48052978515625,3.47412109375,3.48724365234375,3.48236083984375,3.47503662109375,3.463134765625,3.46221923828125,3.46343994140625,3.4515380859375,3.450927734375,3.44482421875,3.4576416015625,3.46527099609375
9003,325333,2352999,3.7205,22934,22908,22888,22914,22880,22936,22910,22872,22788,22788,22808,22714,22716,22674,22756,22810,3.49945068359375,3.4954833984375,3.492431640625,3.49639892578125,3.4912109375,3.499755859375,3.49578857421875,3.489990234375,3.4771728515625,3.4771728515625,3.480224609375,3.46588134765625,3.4661865234375,3.45977783203125,3.4722900390625,3.48052978515625
9004,325370,2353000,3.721,22970,22948,22912,22946,22916,22992,22940,22898,22814,22814,22836,22744,22736,22694,22782,22814,3.50494384765625,3.5015869140625,3.49609375,3.50128173828125,3.4967041015625,3.50830078125,3.5003662109375,3.49395751953125,3.48114013671875,3.48114013671875,3.4844970703125,3.470458984375,3.46923828125,3.46282958984375,3.47625732421875,3.48114013671875
9005,325407,2353001,3.7215,22920,22902,22878,22892,22864,22938,22892,22864,22760,22780,22802,22714,22678,22668,22726,22788,3.497314453125,3.49456787109375,3.49090576171875,3.4930419921875,3.48876953125,3.50006103515625,3.4930419921875,3.48876953125,3.472900390625,3.4759521484375,3.47930908203125,3.46588134765625,3.46038818359375,3.4588623046875,3.46771240234375,3.4771728515625
9006,325444,2353002,3.722,22942,22920,22902,22916,22882,22946,22920,22880,22798,22788,22812,22710,22714,22680,22762,22808,3.50067138671875,3.497314453125,3.49456787109375,3.4967041015625,3.49151611328125,3.50128173828125,3.497314453125,3.4912109375,3.47869873046875,3.4771728515625,3.4808349609375,3.46527099609375,3.46588134765625,3.460693359375,3.47320556640625,3.480224609375
9007,325481,2353003,3.7225,23008,22974,22964,22992,22950,23008,22988,22948,22856,22838,22868,22786,22776,22738,22818,22866,3.5107421875,3.50555419921875,3.5040283203125,3.50830078125,3.50189208984375,3.5107421875,3.5076904296875,3.5015869140625,3.487548828125,3.48480224609375,3.4893798828125,3.47686767578125,3.475341796875,3.46954345703125,3.48175048828125,3.48907470703125
9008,325518,2353004,3.723,22996,22974,22950,22976,22942,23008,22976,22934,22846,22838,22838,22762,22738,22736,22786,22860,3.5089111328125,3.50555419921875,3.50189208984375,3.505859375,3.50067138671875,3.5107421875,3.505859375,3.49945068359375,3.48602294921875,3.48480224609375,3.48480224609375,3.47320556640625,3.46954345703125,3.46923828125,3.47686767578125,3.4881591796875
9009,325555,2353005,3.7235,23002,22974,22962,22984,22942,23008,22984,22946,22856,22838,22882,22778,22774,22746,22822,22874,3.50982666015625,3.50555419921875,3.50372314453125,3.507080078125,3.50067138671875,3.5107421875,3.507080078125,3.50128173828125,3.487548828125,3.48480224609375,3.49151611328125,3.47564697265625,3.47503662109375,3.47076416015625,3.48236083984375,3.49029541015625
9010,325592,2353006,3.724,22996,22972,22956,22980,22944,23000,22974,22936,22846,22846,22858,22774,22740,22730,22792,22852,3.5089111328125,3.5052490234375,3.5028076171875,3.5064697265625,3.5009765625,3.509521484375,3.50555419921875,3.499755859375,3.48602294921875,3.48602294921875,3.48785400390625,3.47503662109375,3.4698486328125,3.46832275390625,3.477783203125,3.4869384765625
9012,325661,2353007,3.7245,22960,22938,22920,22936,22916,22980,22946,22904,22820,22818,22840,22754,22744,22706,22788,22836,3.50341796875,3.50006103515625,3.497314453125,3.499755859375,3.4967041015625,3.5064697265625,3.50128173828125,3.494873046875,3.4820556640625,3.48175048828125,3.485107421875,3.47198486328125,3.470458984375,3.46466064453125,3.4771728515625,3.4844970703125
9013,325698,2353008,3.725,22956,22932,22910,22936,22908,22974,22936,22894,22808,22788,22834,22746,22736,22700,22770,22810,3.5028076171875,3.4991455078125,3.49578857421875,3.499755859375,3.4954833984375,3.50555419921875,3.499755859375,3.49334716796875,3.480224609375,3.4771728515625,3.48419189453125,3.47076416015625,3.46923828125,3.4637451171875,3.47442626953125,3.48052978515625
9014,325735,2353009,3.7255,22878,22856,22836,22860,22824,22882,22858,22820,22734,22720,22746,22658,22652,22632,22696,22748,3.49090576171875,3.487548828125,3.4844970703125,3.4881591796875,3.482666015625,3.49151611328125,3.48785400390625,3.4820556640625,3.46893310546875,3.466796875,3.47076416015625,3.45733642578125,3.4564208984375,3.453369140625,3.463134765625,3.4710693359375
9015,325772,2353010,3.726,22940,22920,22896,22926,22880,22946,22920,22882,22788,22784,22802,22720,22708,22676,22758,22800,3.5003662109375,3.497314453125,3.49365234375,3.49822998046875,3.4912109375,3.50128173828125,3.497314453125,3.49151611328125,3.4771728515625,3.4765625,3.47930908203125,3.466796875,3.4649658203125,3.4600830078125,3.47259521484375,3.47900390625
9016,325809,2353011,3.7265,22930,22910,22896,22916,22884,22940,22918,22880,22782,22774,22804,22710,22692,22670,22740,22790,3.49884033203125,3.49578857421875,3.49365234375,3.4967041015625,3.4918212890625,3.5003662109375,3.49700927734375,3.4912109375,3.47625732421875,3.47503662109375,3.4796142578125,3.46527099609375,3.4625244140625,3.45916748046875,3.4698486328125,3.47747802734375
9019,325910,2353012,3.727,22946,22928,22904,22932,22888,22968,22938,22888,22810,22784,22828,22742,22716,22702,22770,22804,3.50128173828125,3.49853515625,3.494873046875,3.4991455078125,3.492431640625,3.504638671875,3.50006103515625,3.492431640625,3.48052978515625,3.4765625,3.4832763671875,3.47015380859375,3.4661865234375,3.46405029296875,3.47442626953125,3.4796142578125
9020,325947,2353013,3.7275,22948,22924,22906,22932,22888,22962,22926,22890,22800,22788,22812,22718,22716,22696,22764,22806,3.5015869140625,3.4979248046875,3.49517822265625,3.4991455078125,3.492431640625,3.50372314453125,3.49822998046875,3.49273681640625,3.47900390625,3.4771728515625,3.4808349609375,3.46649169921875,3.4661865234375,3.463134765625,3.4735107421875,3.47991943359375
9021,325984,2353014,3.728,22830,22810,22796,22812,22784,22848,22820,22768,22688,22690,22698,22626,22608,22570,22664,22712,3.48358154296875,3.48052978515625,3.4783935546875,3.4808349609375,3.4765625,3.486328125,3.4820556640625,3.47412109375,3.4619140625,3.46221923828125,3.46343994140625,3.45245361328125,3.44970703125,3.44390869140625,3.458251953125,3.465576171875
9022,326021,2353015,3.7285,22912,22892,22868,22896,22858,22932,22890,22850,22764,22758,22774,22690,22678,22634,22728,22758,3.49609375,3.4930419921875,3.4893798828125,3.49365234375,3.48785400390625,3.4991455078125,3.49273681640625,3.48663330078125,3.4735107421875,3.47259521484375,3.47503662109375,3.46221923828125,3.46038818359375,3.45367431640625,3.468017578125,3.47259521484375
9023,326058,2353016,3.729,22806,22782,22768,22792,22754,22818,22788,22746,22668,22646,22680,22590,22590,22556,22638,22682,3.47991943359375,3.47625732421875,3.47412109375,3.477783203125,3.47198486328125,3.48175048828125,3.4771728515625,3.47076416015625,3.4588623046875,3.45550537109375,3.460693359375,3.44696044921875,3.44696044921875,3.4417724609375,3.45428466796875,3.46099853515625
9024,326095,2353017,3.7295,22938,22910,22898,22914,22884,22944,22918,22880,22790,22774,22802,22708,22692,22674,22756,22800,3.50006103515625,3.49578857421875,3.49395751953125,3.49639892578125,3.4918212890625,3.5009765625,3.49700927734375,3.4912109375,3.47747802734375,3.47503662109375,3.47930908203125,3.4649658203125,3.4625244140625,3.45977783203125,3.4722900390625,3.47900390625
9025,326132,2353018,3.73,23012,22982,22968,22986,22950,23014,22994,22952,22860,22838,22868,22780,22778,22740,22820,22872,3.5113525390625,3.50677490234375,3.504638671875,3.50738525390625,3.50189208984375,3.51165771484375,3.50860595703125,3.502197265625,3.4881591796875,3.48480224609375,3.4893798828125,3.4759521484375,3.47564697265625,3.4698486328125,3.4820556640625,3.489990234375
9026,326169,2353019,3.7305,22954,22942,22920,22938,22896,22980,22940,22900,22814,22818,22826,22748,22744,22694,22782,22816,3.50250244140625,3.50067138671875,3.497314453125,3.50006103515625,3.49365234375,3.5064697265625,3.5003662109375,3.4942626953125,3.48114013671875,3.48175048828125,3.48297119140625,3.4710693359375,3.470458984375,3.46282958984375,3.47625732421875,3.4814453125
9027,326206,2353020,3.731,22884,22852,22840,22862,22822,22904,22860,22828,22732,22716,22744,22656,22646,22614,22694,22744,3.4918212890625,3.4869384765625,3.485107421875,3.48846435546875,3.48236083984375,3.494873046875,3.4881591796875,3.4832763671875,3.4686279296875,3.4661865234375,3.470458984375,3.45703125,3.45550537109375,3.45062255859375,3.46282958984375,3.470458984375
9028,326243,2353021,3.7315,22876,22860,22842,22864,22818,22884,22860,22824,22748,22724,22766,22658,22666,22634,22702,22740,3.4906005859375,3.4881591796875,3.48541259765625,3.48876953125,3.48175048828125,3.4918212890625,3.4881591796875,3.482666015625,3.4710693359375,3.4674072265625,3.47381591796875,3.45733642578125,3.45855712890625,3.45367431640625,3.46405029296875,3.4698486328125
9029,326280,2353022,3.732,22928,22900,22882,22906,22872,22942,22904,22864,22756,22776,22770,22712,22680,22648,22730,22780,3.49853515625,3.4942626953125,3.49151611328125,3.49517822265625,3.489990234375,3.50067138671875,3.494873046875,3.48876953125,3.4722900390625,3.475341796875,3.47442626953125,3.465576171875,3.460693359375,3.455810546875,3.46832275390625,3.4759521484375
9030,326317,2353023,3.7325,22860,22840,22818,22840,22810,22874,22836,22804,22726,22720,22734,22654,22644,22608,22686,22744,3.4881591796875,3.485107421875,3.48175048828125,3.485107421875,3.48052978515625,3.49029541015625,3.4844970703125,3.4796142578125,3.46771240234375,3.466796875,3.46893310546875,3.45672607421875,3.4552001953125,3.44970703125,3.46160888671875,3.470458984375
9033,326418,2353024,3.733,22982,22962,22940,22960,22932,23000,22958,22924,22818,22822,22828,22762,22746,22706,22784,22848,3.50677490234375,3.50372314453125,3.5003662109375,3.50341796875,3.4991455078125,3.509521484375,3.50311279296875,3.4979248046875,3.48175048828125,3.48236083984375,3.4832763671875,3.47320556640625,3.47076416015625,3.46466064453125,3.4765625,3.486328125
9035,326487,2353025,3.7335,22920,22906,22878,22898,22866,22938,22892,22866,22764,22772,22774,22704,22680,22644,22726,22782,3.497314453125,3.49517822265625,3.49090576171875,3.49395751953125,3.48907470703125,3.50006103515625,3.4930419921875,3.48907470703125,3.4735107421875,3.4747314453125,3.47503662109375,3.46435546875,3.460693359375,3.4552001953125,3.46771240234375,3.47625732421875
9036,326524,2353026,3.734,22946,22922,22910,22938,22896,22968,22934,22886,22814,22802,22830,22750,22732,22694,22786,22830,3.50128173828125,3.49761962890625,3.49578857421875,3.50006103515625,3.49365234375,3.504638671875,3.49945068359375,3.49212646484375,3.48114013671875,3.47930908203125,3.48358154296875,3.47137451171875,3.4686279296875,3.46282958984375,3.47686767578125,3.48358154296875
9037,326561,2353027,3.7345,22926,22908,22884,22908,22876,22934,22912,22868,22762,22772,22794,22694,22680,22664,22722,22784,3.49822998046875,3.4954833984375,3.4918212890625,3.4954833984375,3.4906005859375,3.49945068359375,3.49609375,3.4893798828125,3.47320556640625,3.4747314453125,3.47808837890625,3.46282958984375,3.460693359375,3.458251953125,3.46710205078125,3.4765625
9038,326598,2353028,3.735,22958,22940,22926,22938,22914,22984,22944,22912,22826,22804,22828,22752,22738,22706,22786,22836,3.50311279296875,3.5003662109375,3.49822998046875,3.50006103515625,3.49639892578125,3.507080078125,3.5009765625,3.49609375,3.48297119140625,3.4796142578125,3.4832763671875,3.4716796875,3.46954345703125,3.46466064453125,3.47686767578125,3.4844970703125
9039,326635,2353029,3.7355,22914,22894,22878,22898,22864,22932,22888,22864,22774,22778,22802,22708,22684,22666,22738,22792,3.49639892578125,3.49334716796875,3.49090576171875,3.49395751953125,3.48876953125,3.4991455078125,3.492431640625,3.48876953125,3.47503662109375,3.47564697265625,3.47930908203125,3.4649658203125,3.4613037109375,3.45855712890625,3.46954345703125,3.477783203125
9040,326672,2353030,3.736,22972,22952,22926,22962,22926,22984,22954,22906,22816,22820,22838,22748,22738,22698,22792,22842,3.5052490234375,3.502197265625,3.49822998046875,3.50372314453125,3.49822998046875,3.507080078125,3.50250244140625,3.49517822265625,3.4814453125,3.4820556640625,3.48480224609375,3.4710693359375,3.46954345703125,3.46343994140625,3.477783203125,3.48541259765625
9041,326709,2353031,3.7365,22876,22850,22840,22864,22818,22898,22862,22826,22744,22714,22744,22648,22646,22628,22700,22744,3.4906005859375,3.48663330078125,3.485107421875,3.48876953125,3.48175048828125,3.49395751953125,3.48846435546875,3.48297119140625,3.470458984375,3.46588134765625,3.470458984375,3.455810546875,3.45550537109375,3.4527587890625,3.4637451171875,3.470458984375
9042,326746,2353032,3.737,22960,22944,22918,22940,22912,22978,22944,22902,22824,22812,22834,22750,22736,22700,22786,22810,3.50341796875,3.5009765625,3.49700927734375,3.5003662109375,3.49609375,3.50616455078125,3.5009765625,3.49456787109375,3.482666015625,3.4808349609375,3.48419189453125,3.47137451171875,3.46923828125,3.4637451171875,3.47686767578125,3.48052978515625
9043,326783,2353033,3.7375,22962,22950,22910,22940,22914,22986,22944,22898,22818,22814,22834,22750,22740,22700,22782,22814,3.50372314453125,3.50189208984375,3.49578857421875,3.5003662109375,3.49639892578125,3.50738525390625,3.5009765625,3.49395751953125,3.48175048828125,3.48114013671875,3.48419189453125,3.47137451171875,3.4698486328125,3.4637451171875,3.47625732421875,3.48114013671875
9044,326820,2353034,3.738,22806,22786,22764,22786,22746,22810,22788,22744,22664,22650,22678,22592,22578,22548,22630,22672,3.47991943359375,3.47686767578125,3.4735107421875,3.47686767578125,3.47076416015625,3.48052978515625,3.4771728515625,3.470458984375,3.458251953125,3.45611572265625,3.46038818359375,3.447265625,3.44512939453125,3.4405517578125,3.45306396484375,3.45947265625
9046,326889,2353035,3.7385,22978,22960,22936,22956,22924,22990,22950,22922,22822,22838,22834,22758,22744,22722,22784,22842,3.50616455078125,3.50341796875,3.499755859375,3.5028076171875,3.4979248046875,3.50799560546875,3.50189208984375,3.49761962890625,3.48236083984375,3.48480224609375,3.48419189453125,3.47259521484375,3.470458984375,3.46710205078125,3.4765625,3.48541259765625
9047,326926,2353036,3.739,22886,22882,22842,22876,22838,22918,22880,22832,22746,22748,22766,22654,22670,22640,22718,22748,3.49212646484375,3.49151611328125,3.48541259765625,3.4906005859375,3.48480224609375,3.49700927734375,3.4912109375,3.48388671875,3.47076416015625,3.4710693359375,3.47381591796875,3.45672607421875,3.45916748046875,3.45458984375,3.46649169921875,3.4710693359375
9049,326995,2353037,3.7395,22864,22842,22822,22848,22814,22878,22834,22806,22698,22714,22730,22642,22610,22584,22668,22722,3.48876953125,3.48541259765625,3.48236083984375,3.486328125,3.48114013671875,3.49090576171875,3.48419189453125,3.47991943359375,3.46343994140625,3.46588134765625,3.46832275390625,3.45489501953125,3.45001220703125,3.446044921875,3.4588623046875,3.46710205078125
9050,327032,2353038,3.74,22902,22886,22864,22874,22848,22922,22876,22846,22754,22752,22762,22688,22672,22636,22718,22770,3.49456787109375,3.49212646484375,3.48876953125,3.49029541015625,3.486328125,3.49761962890625,3.4906005859375,3.48602294921875,3.47198486328125,3.4716796875,3.47320556640625,3.4619140625,3.45947265625,3.4539794921875,3.46649169921875,3.47442626953125
9052,327101,2353039,3.7405,22850,22834,22806,22822,22798,22872,22820,22786,22692,22692,22708,22624,22614,22570,22662,22710,3.48663330078125,3.48419189453125,3.47991943359375,3.48236083984375,3.47869873046875,3.489990234375,3.4820556640625,3.47686767578125,3.4625244140625,3.4625244140625,3.4649658203125,3.4521484375,3.45062255859375,3.44390869140625,3.45794677734375,3.46527099609375
9053,327138,2353040,3.741,22878,22854,22838,22860,22818,22882,22856,22820,22738,22724,22746,22656,22654,22620,22702,22748,3.49090576171875,3.48724365234375,3.48480224609375,3.4881591796875,3.48175048828125,3.49151611328125,3.487548828125,3.4820556640625,3.46954345703125,3.4674072265625,3.47076416015625,3.45703125,3.45672607421875,3.4515380859375,3.46405029296875,3.4710693359375
9054,327175,2353041,3.7415,22920,22898,22880,22904,22872,22942,22906,22862,22764,22774,22774,22690,22670,22640,22720,22770,3.497314453125,3.49395751953125,3.4912109375,3.494873046875,3.489990234375,3.50067138671875,3.49517822265625,3.48846435546875,3.4735107421875,3.47503662109375,3.47503662109375,3.46221923828125,3.45916748046875,3.45458984375,3.466796875,3.47442626953125
9055,327212,2353042,3.742,22870,22854,22822,22852,22818,22876,22850,22808,22708,22718,22736,22648,22618,22602,22668,22732,3.48968505859375,3.48724365234375,3.48236083984375,3.4869384765625,3.48175048828125,3.4906005859375,3.48663330078125,3.480224609375,3.4649658203125,3.46649169921875,3.46923828125,3.455810546875,3.45123291015625,3.44879150390625,3.4588623046875,3.4686279296875
9056,327249,2353043,3.7425,22894,22880,22858,22880,22846,22912,22882,22836,22762,22758,22770,22694,22674,22634,22724,22776,3.49334716796875,3.4912109375,3.48785400390625,3.4912109375,3.48602294921875,3.49609375,3.49151611328125,3.4844970703125,3.47320556640625,3.47259521484375,3.47442626953125,3.46282958984375,3.45977783203125,3.45367431640625,3.4674072265625,3.475341796875
9057,327286,2353044,3.743,22928,22910,22880,22910,22880,22944,22910,22870,22764,22770,22794,22704,22682,22642,22722,22778,3.49853515625,3.49578857421875,3.4912109375,3.49578857421875,3.4912109375,3.5009765625,3.49578857421875,3.48968505859375,3.4735107421875,3.47442626953125,3.47808837890625,3.46435546875,3.46099853515625,3.45489501953125,3.46710205078125,3.47564697265625
9058,327323,2353045,3.7435,22852,22832,22810,22834,22794,22872,22824,22778,22698,22714,22730,22644,22618,22602,22658,22722,3.4869384765625,3.48388671875,3.48052978515625,3.48419189453125,3.47808837890625,3.489990234375,3.482666015625,3.47564697265625,3.46343994140625,3.46588134765625,3.46832275390625,3.4552001953125,3.45123291015625,3.44879150390625,3.45733642578125,3.46710205078125
9059,327360,2353046,3.744,22988,22970,22946,22970,22938,23004,22974,22930,22820,22826,22828,22756,22740,22702,22784,22846,3.5076904296875,3.50494384765625,3.50128173828125,3.50494384765625,3.50006103515625,3.5101318359375,3.50555419921875,3.49884033203125,3.4820556640625,3.48297119140625,3.4832763671875,3.4722900390625,3.4698486328125,3.46405029296875,3.4765625,3.48602294921875
9060,327397,2353047,3.7445,22934,22920,22900,22914,22878,22948,22916,22874,22798,22784,22824,22708,22710,22690,22762,22806,3.49945068359375,3.497314453125,3.4942626953125,3.49639892578125,3.49090576171875,3.5015869140625,3.4967041015625,3.49029541015625,3.47869873046875,3.4765625,3.482666015625,3.4649658203125,3.46527099609375,3.46221923828125,3.47320556640625,3.47991943359375
9061,327434,2353048,3.745,22954,22932,22906,22936,22908,22974,22946,22890,22822,22796,22826,22746,22738,22700,22784,22832,3.50250244140625,3.4991455078125,3.49517822265625,3.499755859375,3.4954833984375,3.50555419921875,3.50128173828125,3.49273681640625,3.48236083984375,3.4783935546875,3.48297119140625,3.47076416015625,3.46954345703125,3.4637451171875,3.4765625,3.48388671875
9063,327503,2353049,3.7455,22942,22920,22904,22930,22886,22970,22926,22884,22790,22784,22804,22712,22714,22676,22756,22812,3.50067138671875,3.497314453125,3.494873046875,3.49884033203125,3.49212646484375,3.50494384765625,3.49822998046875,3.4918212890625,3.47747802734375,3.4765625,3.4796142578125,3.465576171875,3.46588134765625,3.4600830078125,3.4722900390625,3.4808349609375
9064,327540,2353050,3.746,22986,22968,22950,22966,22938,23004,22962,22926,22846,22834,22842,22772,22740,22732,22796,22846,3.50738525390625,3.504638671875,3.50189208984375,3.50433349609375,3.50006103515625,3.5101318359375,3.50372314453125,3.49822998046875,3.48602294921875,3.48419189453125,3.48541259765625,3.4747314453125,3.4698486328125,3.4686279296875,3.4783935546875,3.48602294921875
9066,327609,2353051,3.7465,22920,22902,22882,22888,22862,22940,22888,22862,22768,22782,22798,22718,22682,22670,22730,22794,3.497314453125,3.49456787109375,3.49151611328125,3.492431640625,3.48846435546875,3.5003662109375,3.492431640625,3.48846435546875,3.47412109375,3.47625732421875,3.47869873046875,3.46649169921875,3.46099853515625,3.45916748046875,3.46832275390625,3.47808837890625
9067,327646,2353052,3.747,22980,22966,22944,22968,22938,23004,22960,22930,22828,22842,22840,22774,22742,22732,22786,22850,3.5064697265625,3.50433349609375,3.5009765625,3.504638671875,3.50006103515625,3.5101318359375,3.50341796875,3.49884033203125,3.4832763671875,3.48541259765625,3.485107421875,3.47503662109375,3.47015380859375,3.4686279296875,3.47686767578125,3.48663330078125
9069,327715,2353053,3.7475,22840,22828,22808,22816,22792,22858,22820,22780,22698,22704,22712,22634,22620,22580,22662,22720,3.485107421875,3.4832763671875,3.480224609375,3.4814453125,3.477783203125,3.48785400390625,3.4820556640625,3.4759521484375,3.46343994140625,3.46435546875,3.465576171875,3.45367431640625,3.4515380859375,3.4454345703125,3.45794677734375,3.466796875
9070,327752,2353054,3.748,22870,22846,22824,22850,22812,22880,22846,22808,22724,22710,22744,22648,22644,22614,22692,22736,3.48968505859375,3.48602294921875,3.482666015625,3.48663330078125,3.4808349609375,3.4912109375,3.48602294921875,3.480224609375,3.4674072265625,3.46527099609375,3.470458984375,3.455810546875,3.4552001953125,3.45062255859375,3.4625244140625,3.46923828125
9071,327789,2353055,3.7485,22934,22918,22890,22918,22880,22942,22914,22872,22766,22778,22800,22708,22680,22668,22732,22788,3.49945068359375,3.49700927734375,3.49273681640625,3.49700927734375,3.4912109375,3.50067138671875,3.49639892578125,3.489990234375,3.47381591796875,3.47564697265625,3.47900390625,3.4649658203125,3.460693359375,3.4588623046875,3.4686279296875,3.4771728515625
9072,327826,2353056,3.749,22822,22802,22784,22802,22782,22846,22812,22772,22696,22690,22704,22636,22610,22568,22654,22696,3.48236083984375,3.47930908203125,3.4765625,3.47930908203125,3.47625732421875,3.48602294921875,3.4808349609375,3.4747314453125,3.463134765625,3.46221923828125,3.46435546875,3.4539794921875,3.45001220703125,3.443603515625,3.45672607421875,3.463134765625
9073,327863,2353057,3.7495,22952,22936,22914,22938,22912,22978,22942,22898,22824,22792,22826,22744,22738,22700,22780,22814,3.502197265625,3.499755859375,3.49639892578125,3.50006103515625,3.49609375,3.50616455078125,3.50067138671875,3.49395751953125,3.482666015625,3.477783203125,3.48297119140625,3.470458984375,3.46954345703125,3.4637451171875,3.4759521484375,3.48114013671875
9074,327900,2353058,3.75,22860,22838,22818,22836,22800,22870,22824,22802,22722,22718,22734,22654,22620,22604,22692,22726,3.4881591796875,3.48480224609375,3.48175048828125,3.4844970703125,3.47900390625,3.48968505859375,3.482666015625,3.47930908203125,3.46710205078125,3.46649169921875,3.46893310546875,3.45672607421875,3.4515380859375,3.4490966796875,3.4625244140625,3.46771240234375
9075,327937,2353059,3.7505,22928,22916,22888,22918,22880,22944,22914,22876,22764,22782,22770,22710,22684,22666,22732,22786,3.49853515625,3.4967041015625,3.492431640625,3.49700927734375,3.4912109375,3.5009765625,3.49639892578125,3.4906005859375,3.4735107421875,3.47625732421875,3.47442626953125,3.46527099609375,3.4613037109375,3.45855712890625,3.4686279296875,3.47686767578125
9076,327974,2353060,3.751,22930,22914,22896,22912,22880,22946,22912,22878,22782,22780,22798,22718,22704,22668,22738,22790,3.49884033203125,3.49639892578125,3.49365234375,3.49609375,3.4912109375,3.50128173828125,3.49609375,3.49090576171875,3.47625732421875,3.4759521484375,3.47869873046875,3.46649169921875,3.46435546875,3.4588623046875,3.46954345703125,3.47747802734375
9077,328011,2353061,3.7515,22938,22910,22902,22924,22880,22944,22922,22886,22808,22782,22810,22722,22716,22682,22760,22802,3.50006103515625,3.49578857421875,3.49456787109375,3.4979248046875,3.4912109375,3.5009765625,3.49761962890625,3.49212646484375,3.480224609375,3.47625732421875,3.48052978515625,3.46710205078125,3.4661865234375,3.46099853515625,3.472900390625,3.47930908203125
9078,328048,2353062,3.752,22916,22892,22872,22898,22866,22928,22892,22858,22760,22756,22772,22704,22680,22642,22718,22768,3.4967041015625,3.4930419921875,3.489990234375,3.49395751953125,3.48907470703125,3.49853515625,3.4930419921875,3.48785400390625,3.472900390625,3.4722900390625,3.4747314453125,3.46435546875,3.460693359375,3.45489501953125,3.46649169921875,3.47412109375
9080,328117,2353063,3.7525,22818,22790,22780,22792,22756,22836,22800,22756,22680,22678,22704,22594,22604,22566,22642,22688,3.48175048828125,3.47747802734375,3.4759521484375,3.477783203125,3.4722900390625,3.4844970703125,3.47900390625,3.4722900390625,3.460693359375,3.46038818359375,3.46435546875,3.44757080078125,3.4490966796875,3.44329833984375,3.45489501953125,3.4619140625
9081,328154,2353064,3.753,22940,22916,22892,22916,22874,22944,22916,22880,22774,22782,22804,22718,22702,22674,22754,22798,3.5003662109375,3.4967041015625,3.4930419921875,3.4967041015625,3.49029541015625,3.5009765625,3.4967041015625,3.4912109375,3.47503662109375,3.47625732421875,3.4796142578125,3.46649169921875,3.46405029296875,3.45977783203125,3.47198486328125,3.47869873046875
9083,328223,2353065,3.7535,22926,22912,22888,22912,22874,22940,22916,22876,22762,22776,22798,22714,22698,22670,22730,22782,3.49822998046875,3.49609375,3.492431640625,3.49609375,3.49029541015625,3.5003662109375,3.4967041015625,3.4906005859375,3.47320556640625,3.475341796875,3.47869873046875,3.46588134765625,3.46343994140625,3.45916748046875,3.46832275390625,3.47625732421875
9084,328260,2353066,3.754,22946,22912,22902,22928,22882,22950,22926,22884,22794,22776,22806,22722,22714,22680,22764,22812,3.50128173828125,3.49609375,3.49456787109375,3.49853515625,3.49151611328125,3.50189208984375,3.49822998046875,3.4918212890625,3.47808837890625,3.475341796875,3.47991943359375,3.46710205078125,3.46588134765625,3.460693359375,3.4735107421875,3.4808349609375
