record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
304,11050,195738,0.129,22850,22828,22808,22826,22796,22874,22824,22794,22700,22708,22734,22648,22616,22588,22658,22718,3.48663330078125,3.4832763671875,3.480224609375,3.48297119140625,3.4783935546875,3.49029541015625,3.482666015625,3.47808837890625,3.4637451171875,3.4649658203125,3.46893310546875,3.455810546875,3.450927734375,3.4466552734375,3.45733642578125,3.46649169921875
305,11087,195739,0.1295,22888,22870,22844,22874,22838,22910,22874,22834,22736,22718,22760,22656,22650,22628,22700,22750,3.492431640625,3.48968505859375,3.4857177734375,3.49029541015625,3.48480224609375,3.49578857421875,3.49029541015625,3.48419189453125,3.46923828125,3.46649169921875,3.472900390625,3.45703125,3.45611572265625,3.4527587890625,3.4637451171875,3.47137451171875
306,11124,195740,0.13,22972,22940,22912,22940,22916,22984,22942,22902,22816,22796,22836,22742,22736,22706,22780,22810,3.5052490234375,3.5003662109375,3.49609375,3.5003662109375,3.4967041015625,3.507080078125,3.50067138671875,3.49456787109375,3.4814453125,3.4783935546875,3.4844970703125,3.47015380859375,3.46923828125,3.46466064453125,3.4759521484375,3.48052978515625
307,11161,195741,0.1305,22946,22922,22912,22940,22894,22974,22936,22898,22810,22786,22836,22722,22722,22700,22766,22814,3.50128173828125,3.49761962890625,3.49609375,3.5003662109375,3.49334716796875,3.50555419921875,3.499755859375,3.49395751953125,3.48052978515625,3.47686767578125,3.4844970703125,3.46710205078125,3.46710205078125,3.4637451171875,3.47381591796875,3.48114013671875
309,11230,195742,0.131,22930,22910,22898,22918,22884,22946,22920,22876,22794,22774,22822,22712,22712,22684,22758,22808,3.49884033203125,3.49578857421875,3.49395751953125,3.49700927734375,3.4918212890625,3.50128173828125,3.497314453125,3.4906005859375,3.47808837890625,3.47503662109375,3.48236083984375,3.465576171875,3.465576171875,3.4613037109375,3.47259521484375,3.480224609375
310,11267,195743,0.1315,22998,22976,22952,22982,22942,23006,22976,22942,22828,22840,22840,22778,22770,22736,22798,22858,3.50921630859375,3.505859375,3.502197265625,3.50677490234375,3.50067138671875,3.51043701171875,3.505859375,3.50067138671875,3.4832763671875,3.485107421875,3.485107421875,3.47564697265625,3.47442626953125,3.46923828125,3.47869873046875,3.48785400390625
311,11304,195744,0.132,22912,22886,22862,22886,22856,22928,22890,22858,22764,22772,22774,22696,22684,22662,22732,22782,3.49609375,3.49212646484375,3.48846435546875,3.49212646484375,3.487548828125,3.49853515625,3.49273681640625,3.48785400390625,3.4735107421875,3.4747314453125,3.47503662109375,3.463134765625,3.4613037109375,3.45794677734375,3.4686279296875,3.47625732421875
312,11341,195745,0.1325,22830,22812,22786,22816,22780,22854,22816,22768,22696,22696,22706,22630,22608,22580,22664,22716,3.48358154296875,3.4808349609375,3.47686767578125,3.4814453125,3.4759521484375,3.48724365234375,3.4814453125,3.47412109375,3.463134765625,3.463134765625,3.46466064453125,3.45306396484375,3.44970703125,3.4454345703125,3.458251953125,3.4661865234375
313,11378,195746,0.133,23012,22986,22964,23000,22966,23036,23004,22962,22876,22850,22888,22808,22794,22754,22836,22878,3.5113525390625,3.50738525390625,3.5040283203125,3.509521484375,3.50433349609375,3.5150146484375,3.5101318359375,3.50372314453125,3.4906005859375,3.48663330078125,3.492431640625,3.480224609375,3.47808837890625,3.47198486328125,3.4844970703125,3.49090576171875
314,11415,195747,0.1335,22964,22940,22932,22940,22916,22980,22946,22912,22824,22820,22826,22758,22748,22702,22788,22836,3.5040283203125,3.5003662109375,3.4991455078125,3.5003662109375,3.4967041015625,3.5064697265625,3.50128173828125,3.49609375,3.482666015625,3.4820556640625,3.48297119140625,3.47259521484375,3.4710693359375,3.46405029296875,3.4771728515625,3.4844970703125
317,11516,195748,0.134,22928,22904,22888,22910,22874,22946,22906,22872,22792,22784,22810,22708,22706,22680,22762,22804,3.49853515625,3.494873046875,3.492431640625,3.49578857421875,3.49029541015625,3.50128173828125,3.49517822265625,3.489990234375,3.477783203125,3.4765625,3.48052978515625,3.4649658203125,3.46466064453125,3.460693359375,3.47320556640625,3.4796142578125
318,11553,195749,0.1345,22954,22942,22908,22940,22906,22980,22940,22900,22810,22792,22812,22718,22730,22698,22778,22816,3.50250244140625,3.50067138671875,3.4954833984375,3.5003662109375,3.49517822265625,3.5064697265625,3.5003662109375,3.4942626953125,3.48052978515625,3.477783203125,3.4808349609375,3.46649169921875,3.46832275390625,3.46343994140625,3.47564697265625,3.4814453125
319,11590,195750,0.135,23008,22992,22976,23000,22954,23030,22998,22950,22868,22848,22880,22784,22786,22758,22830,22866,3.5107421875,3.50830078125,3.505859375,3.509521484375,3.50250244140625,3.51409912109375,3.50921630859375,3.50189208984375,3.4893798828125,3.486328125,3.4912109375,3.4765625,3.47686767578125,3.47259521484375,3.48358154296875,3.48907470703125
320,11627,195751,0.1355,22952,22944,22916,22934,22912,22982,22944,22902,22820,22816,22836,22752,22744,22722,22786,22834,3.502197265625,3.5009765625,3.4967041015625,3.49945068359375,3.49609375,3.50677490234375,3.5009765625,3.49456787109375,3.4820556640625,3.4814453125,3.4844970703125,3.4716796875,3.470458984375,3.46710205078125,3.47686767578125,3.48419189453125
321,11664,195752,0.136,22972,22958,22936,22958,22924,22994,22952,22920,22820,22836,22836,22760,22738,22708,22794,22844,3.5052490234375,3.50311279296875,3.499755859375,3.50311279296875,3.4979248046875,3.50860595703125,3.502197265625,3.497314453125,3.4820556640625,3.4844970703125,3.4844970703125,3.472900390625,3.46954345703125,3.4649658203125,3.47808837890625,3.4857177734375
322,11701,195753,0.1365,22984,22962,22942,22964,22926,22998,22956,22922,22852,22840,22842,22778,22766,22728,22790,22862,3.507080078125,3.50372314453125,3.50067138671875,3.5040283203125,3.49822998046875,3.50921630859375,3.5028076171875,3.49761962890625,3.4869384765625,3.485107421875,3.48541259765625,3.47564697265625,3.47381591796875,3.468017578125,3.47747802734375,3.48846435546875
323,11738,195754,0.137,23040,23026,23002,23016,22996,23062,23016,22988,22892,22888,22898,22826,22798,22768,22858,22912,3.515625,3.51348876953125,3.50982666015625,3.511962890625,3.5089111328125,3.51898193359375,3.511962890625,3.5076904296875,3.4930419921875,3.492431640625,3.49395751953125,3.48297119140625,3.47869873046875,3.47412109375,3.48785400390625,3.49609375
324,11775,195755,0.1375,23008,22990,22974,22992,22958,23028,23000,22952,22868,22866,22878,22786,22782,22754,22824,22868,3.5107421875,3.50799560546875,3.50555419921875,3.50830078125,3.50311279296875,3.5137939453125,3.509521484375,3.502197265625,3.4893798828125,3.48907470703125,3.49090576171875,3.47686767578125,3.47625732421875,3.47198486328125,3.482666015625,3.4893798828125
325,11812,195756,0.138,22936,22914,22894,22914,22874,22942,22912,22876,22790,22784,22806,22720,22706,22676,22754,22806,3.499755859375,3.49639892578125,3.49334716796875,3.49639892578125,3.49029541015625,3.50067138671875,3.49609375,3.4906005859375,3.47747802734375,3.4765625,3.47991943359375,3.466796875,3.46466064453125,3.4600830078125,3.47198486328125,3.47991943359375
326,11849,195757,0.1385,22884,22856,22846,22866,22826,22888,22864,22832,22744,22744,22772,22676,22666,22638,22718,22748,3.4918212890625,3.487548828125,3.48602294921875,3.48907470703125,3.48297119140625,3.492431640625,3.48876953125,3.48388671875,3.470458984375,3.470458984375,3.4747314453125,3.4600830078125,3.45855712890625,3.45428466796875,3.46649169921875,3.4710693359375
327,11886,195758,0.139,22918,22900,22874,22896,22860,22932,22890,22862,22758,22764,22766,22694,22672,22658,22732,22770,3.49700927734375,3.4942626953125,3.49029541015625,3.49365234375,3.4881591796875,3.4991455078125,3.49273681640625,3.48846435546875,3.47259521484375,3.4735107421875,3.47381591796875,3.46282958984375,3.45947265625,3.45733642578125,3.4686279296875,3.47442626953125
328,11923,195759,0.1395,22992,22968,22944,22970,22934,23002,22958,22930,22824,22834,22828,22756,22748,22700,22792,22842,3.50830078125,3.504638671875,3.5009765625,3.50494384765625,3.49945068359375,3.50982666015625,3.50311279296875,3.49884033203125,3.482666015625,3.48419189453125,3.4832763671875,3.4722900390625,3.4710693359375,3.4637451171875,3.477783203125,3.48541259765625
332,12056,195760,0.14,22980,22960,22936,22954,22926,22992,22946,22912,22826,22838,22834,22776,22740,22722,22788,22844,3.5064697265625,3.50341796875,3.499755859375,3.50250244140625,3.49822998046875,3.50830078125,3.50128173828125,3.49609375,3.48297119140625,3.48480224609375,3.48419189453125,3.475341796875,3.4698486328125,3.46710205078125,3.4771728515625,3.4857177734375
333,12093,195761,0.1405,22984,22962,22936,22952,22926,23000,22950,22924,22816,22828,22834,22758,22738,22702,22792,22842,3.507080078125,3.50372314453125,3.499755859375,3.502197265625,3.49822998046875,3.509521484375,3.50189208984375,3.4979248046875,3.4814453125,3.4832763671875,3.48419189453125,3.47259521484375,3.46954345703125,3.46405029296875,3.477783203125,3.48541259765625
334,12130,195762,0.141,22926,22900,22882,22910,22874,22942,22908,22868,22770,22776,22794,22716,22680,22676,22748,22788,3.49822998046875,3.4942626953125,3.49151611328125,3.49578857421875,3.49029541015625,3.50067138671875,3.4954833984375,3.4893798828125,3.47442626953125,3.475341796875,3.47808837890625,3.4661865234375,3.460693359375,3.4600830078125,3.4710693359375,3.4771728515625
335,12167,195763,0.1415,22884,22868,22850,22872,22832,22912,22878,22826,22760,22748,22762,22686,22680,22638,22720,22758,3.4918212890625,3.4893798828125,3.48663330078125,3.489990234375,3.48388671875,3.49609375,3.49090576171875,3.48297119140625,3.472900390625,3.4710693359375,3.47320556640625,3.46160888671875,3.460693359375,3.45428466796875,3.466796875,3.47259521484375
336,12204,195764,0.142,22914,22894,22874,22900,22860,22932,22884,22858,22754,22758,22766,22706,22684,22646,22718,22774,3.49639892578125,3.49334716796875,3.49029541015625,3.4942626953125,3.4881591796875,3.4991455078125,3.4918212890625,3.48785400390625,3.47198486328125,3.47259521484375,3.47381591796875,3.46466064453125,3.4613037109375,3.45550537109375,3.46649169921875,3.47503662109375
337,12241,195765,0.1425,22938,22910,22898,22918,22874,22940,22918,22880,22790,22778,22806,22720,22706,22674,22760,22802,3.50006103515625,3.49578857421875,3.49395751953125,3.49700927734375,3.49029541015625,3.5003662109375,3.49700927734375,3.4912109375,3.47747802734375,3.47564697265625,3.47991943359375,3.466796875,3.46466064453125,3.45977783203125,3.472900390625,3.47930908203125
338,12278,195766,0.143,22942,22914,22902,22918,22876,22944,22926,22882,22806,22778,22826,22712,22720,22694,22764,22810,3.50067138671875,3.49639892578125,3.49456787109375,3.49700927734375,3.4906005859375,3.5009765625,3.49822998046875,3.49151611328125,3.47991943359375,3.47564697265625,3.48297119140625,3.465576171875,3.466796875,3.46282958984375,3.4735107421875,3.48052978515625
339,12315,195767,0.1435,22990,22968,22946,22970,22938,22996,22964,22930,22834,22844,22846,22776,22768,22730,22790,22856,3.50799560546875,3.504638671875,3.50128173828125,3.50494384765625,3.50006103515625,3.5089111328125,3.5040283203125,3.49884033203125,3.48419189453125,3.4857177734375,3.48602294921875,3.475341796875,3.47412109375,3.46832275390625,3.47747802734375,3.487548828125
340,12352,195768,0.144,22938,22914,22902,22914,22880,22956,22918,22880,22810,22778,22814,22716,22716,22690,22760,22812,3.50006103515625,3.49639892578125,3.49456787109375,3.49639892578125,3.4912109375,3.5028076171875,3.49700927734375,3.4912109375,3.48052978515625,3.47564697265625,3.48114013671875,3.4661865234375,3.4661865234375,3.46221923828125,3.472900390625,3.4808349609375
341,12389,195769,0.1445,22868,22846,22826,22846,22814,22880,22842,22808,22726,22714,22742,22658,22646,22610,22692,22736,3.4893798828125,3.48602294921875,3.48297119140625,3.48602294921875,3.48114013671875,3.4912109375,3.48541259765625,3.480224609375,3.46771240234375,3.46588134765625,3.47015380859375,3.45733642578125,3.45550537109375,3.45001220703125,3.4625244140625,3.46923828125
342,12426,195770,0.145,23002,22972,22958,22984,22946,23004,22978,22938,22850,22848,22864,22778,22776,22738,22796,22862,3.50982666015625,3.5052490234375,3.50311279296875,3.507080078125,3.50128173828125,3.5101318359375,3.50616455078125,3.50006103515625,3.48663330078125,3.486328125,3.48876953125,3.47564697265625,3.475341796875,3.46954345703125,3.4783935546875,3.48846435546875
343,12463,195771,0.1455,22948,22922,22908,22942,22888,22968,22940,22886,22816,22794,22828,22754,22744,22698,22782,22834,3.5015869140625,3.49761962890625,3.4954833984375,3.50067138671875,3.492431640625,3.504638671875,3.5003662109375,3.49212646484375,3.4814453125,3.47808837890625,3.4832763671875,3.47198486328125,3.470458984375,3.46343994140625,3.47625732421875,3.48419189453125
346,12564,195772,0.146,22940,22920,22896,22920,22878,22958,22922,22884,22792,22784,22798,22716,22706,22680,22750,22792,3.5003662109375,3.497314453125,3.49365234375,3.497314453125,3.49090576171875,3.50311279296875,3.49761962890625,3.4918212890625,3.477783203125,3.4765625,3.47869873046875,3.4661865234375,3.46466064453125,3.460693359375,3.47137451171875,3.477783203125
347,12601,195773,0.1465,22974,22954,22928,22944,22922,22996,22952,22916,22818,22814,22828,22754,22736,22698,22790,22816,3.50555419921875,3.50250244140625,3.49853515625,3.5009765625,3.49761962890625,3.5089111328125,3.502197265625,3.4967041015625,3.48175048828125,3.48114013671875,3.4832763671875,3.47198486328125,3.46923828125,3.46343994140625,3.47747802734375,3.4814453125
349,12670,195774,0.147,23010,22980,22964,22994,22944,23016,22988,22946,22858,22844,22874,22776,22776,22746,22822,22874,3.51104736328125,3.5064697265625,3.5040283203125,3.50860595703125,3.5009765625,3.511962890625,3.5076904296875,3.50128173828125,3.48785400390625,3.4857177734375,3.49029541015625,3.475341796875,3.475341796875,3.47076416015625,3.48236083984375,3.49029541015625
350,12707,195775,0.1475,22940,22916,22902,22926,22882,22954,22926,22884,22812,22796,22826,22728,22738,22704,22772,22816,3.5003662109375,3.4967041015625,3.49456787109375,3.49822998046875,3.49151611328125,3.50250244140625,3.49822998046875,3.4918212890625,3.4808349609375,3.4783935546875,3.48297119140625,3.468017578125,3.46954345703125,3.46435546875,3.4747314453125,3.4814453125
351,12744,195776,0.148,22918,22902,22878,22898,22864,22940,22894,22866,22774,22778,22802,22708,22684,22670,22752,22790,3.49700927734375,3.49456787109375,3.49090576171875,3.49395751953125,3.48876953125,3.5003662109375,3.49334716796875,3.48907470703125,3.47503662109375,3.47564697265625,3.47930908203125,3.4649658203125,3.4613037109375,3.45916748046875,3.4716796875,3.47747802734375
352,12781,195777,0.1485,22936,22918,22894,22916,22886,22960,22924,22886,22772,22782,22806,22710,22684,22678,22750,22804,3.499755859375,3.49700927734375,3.49334716796875,3.4967041015625,3.49212646484375,3.50341796875,3.4979248046875,3.49212646484375,3.4747314453125,3.47625732421875,3.47991943359375,3.46527099609375,3.4613037109375,3.46038818359375,3.47137451171875,3.4796142578125
353,12818,195778,0.149,22944,22916,22898,22916,22882,22964,22924,22882,22780,22780,22802,22710,22710,22678,22754,22806,3.5009765625,3.4967041015625,3.49395751953125,3.4967041015625,3.49151611328125,3.5040283203125,3.4979248046875,3.49151611328125,3.4759521484375,3.4759521484375,3.47930908203125,3.46527099609375,3.46527099609375,3.46038818359375,3.47198486328125,3.47991943359375
354,12855,195779,0.1495,22886,22868,22848,22876,22840,22912,22876,22832,22750,22732,22768,22680,22668,22638,22714,22748,3.49212646484375,3.4893798828125,3.486328125,3.4906005859375,3.485107421875,3.49609375,3.4906005859375,3.48388671875,3.47137451171875,3.4686279296875,3.47412109375,3.460693359375,3.4588623046875,3.45428466796875,3.46588134765625,3.4710693359375
355,12892,195780,0.15,22894,22884,22848,22870,22846,22922,22884,22836,22758,22750,22768,22680,22666,22640,22720,22752,3.49334716796875,3.4918212890625,3.486328125,3.48968505859375,3.48602294921875,3.49761962890625,3.4918212890625,3.4844970703125,3.47259521484375,3.47137451171875,3.47412109375,3.460693359375,3.45855712890625,3.45458984375,3.466796875,3.4716796875
356,12929,195781,0.1505,22998,22978,22954,22978,22940,23006,22976,22940,22826,22842,22838,22772,22764,22734,22790,22856,3.50921630859375,3.50616455078125,3.50250244140625,3.50616455078125,3.5003662109375,3.51043701171875,3.505859375,3.5003662109375,3.48297119140625,3.48541259765625,3.48480224609375,3.4747314453125,3.4735107421875,3.46893310546875,3.47747802734375,3.487548828125
357,12966,195782,0.151,22988,22964,22956,22976,22942,23010,22978,22934,22828,22840,22844,22774,22744,22740,22798,22856,3.5076904296875,3.5040283203125,3.5028076171875,3.505859375,3.50067138671875,3.51104736328125,3.50616455078125,3.49945068359375,3.4832763671875,3.485107421875,3.4857177734375,3.47503662109375,3.470458984375,3.4698486328125,3.47869873046875,3.487548828125
358,13003,195783,0.1515,22950,22944,22912,22940,22904,22978,22940,22896,22826,22816,22832,22754,22744,22704,22782,22820,3.50189208984375,3.5009765625,3.49609375,3.5003662109375,3.494873046875,3.50616455078125,3.5003662109375,3.49365234375,3.48297119140625,3.4814453125,3.48388671875,3.47198486328125,3.470458984375,3.46435546875,3.47625732421875,3.4820556640625
360,13072,195784,0.152,22904,22888,22868,22888,22860,22922,22882,22852,22764,22760,22774,22710,22680,22644,22724,22780,3.494873046875,3.492431640625,3.4893798828125,3.492431640625,3.4881591796875,3.49761962890625,3.49151611328125,3.4869384765625,3.4735107421875,3.472900390625,3.47503662109375,3.46527099609375,3.460693359375,3.4552001953125,3.4674072265625,3.4759521484375
